price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,house_age,has_been_renovated
327500.0,3.0,2.25,2310,7200,2.0,0,0,3,2310,0,24,1
436500.0,4.0,2.5,2290,11173,2.0,0,0,4,2290,0,26,0
550000.0,3.0,2.25,1720,9600,1.0,0,0,4,1220,500,47,0
441000.0,2.0,1.5,1190,3400,1.0,0,0,3,990,200,95,1
406500.0,2.0,1.0,870,5750,1.0,0,0,4,870,0,67,1
243000.0,2.0,1.5,1068,1758,2.0,0,0,3,1068,0,24,1
359500.0,4.0,2.75,2140,10316,2.0,0,0,3,2140,0,21,0
760000.0,4.0,2.5,3300,165528,2.0,0,0,3,3300,0,30,0
408000.0,5.0,3.25,2820,6589,1.5,0,0,3,2320,500,108,1
480000.0,4.0,3.0,2440,9664,2.0,0,0,3,1890,550,33,1
875000.0,4.0,1.5,1800,3245,1.5,0,0,4,1800,0,85,0
308000.0,3.0,1.0,1010,8800,1.0,0,0,4,1010,0,60,1
880000.0,4.0,2.75,3220,4392,1.5,0,0,4,2320,900,83,0
170000.0,2.0,1.0,1200,24792,2.0,0,0,2,1200,0,38,0
491500.0,3.0,2.25,1470,4322,2.0,0,0,3,1470,0,29,0
515000.0,3.0,2.5,2600,4506,2.0,0,0,3,2600,0,11,0
550000.0,4.0,1.5,2750,128502,1.0,0,0,2,1500,1250,56,0
255000.0,2.0,1.0,1320,9967,1.0,0,0,3,940,380,95,1
635000.0,3.0,2.5,3350,4007,2.0,0,0,3,2550,800,9,0
850000.0,3.0,2.5,2650,2387,2.0,0,0,3,1830,820,94,1
265000.0,2.0,2.0,1860,10856,1.0,0,0,3,1260,600,62,1
349810.0,3.0,1.0,960,8855,1.0,0,0,4,960,0,56,1
972000.0,4.0,1.75,2010,6300,1.0,0,2,5,1610,400,77,0
235000.0,2.0,1.0,900,28800,1.0,0,0,1,900,0,86,0
330000.0,4.0,2.5,2340,11784,2.0,0,0,3,2340,0,17,0
500000.0,4.0,3.0,3720,15048,3.0,0,0,3,3720,0,35,1
570000.0,3.0,2.0,1890,29185,1.0,0,0,3,1470,420,65,1
544000.0,3.0,2.5,1460,1613,2.0,0,0,3,1180,280,7,0
439000.0,3.0,2.5,3180,7904,1.0,0,0,3,1810,1370,8,0
530000.0,4.0,2.25,1980,15086,2.0,0,0,3,1980,0,33,1
427500.0,2.0,2.0,1090,934,3.0,0,0,3,1090,0,6,0
337000.0,4.0,2.5,2230,5970,2.0,0,0,4,2230,0,12,0
1095000.0,4.0,2.75,3330,9143,2.0,0,0,4,3330,0,19,0
435000.0,4.0,2.0,1880,3840,1.0,0,0,3,970,910,110,0
765000.0,5.0,3.0,2870,5700,1.0,0,0,3,1950,920,50,1
492650.0,4.0,1.75,2120,9786,1.0,0,0,3,1640,480,47,1
383962.0,4.0,2.5,2700,6998,2.0,0,0,3,2700,0,13,0
950000.0,4.0,2.5,3670,7680,2.5,0,0,3,3670,0,7,0
457000.0,3.0,2.5,1220,1330,2.0,0,0,3,1010,210,6,0
882566.0,4.0,2.5,3560,5265,3.0,0,0,3,3560,0,0,0
963000.0,4.0,3.25,3530,8589,2.0,0,0,3,3530,0,7,0
345000.0,4.0,2.5,2280,5000,2.0,0,0,3,2280,0,8,0
800000.0,3.0,3.5,3830,221284,2.0,0,0,3,3530,300,21,0
314500.0,3.0,2.0,2050,13303,1.0,0,0,3,2050,0,21,0
530000.0,3.0,2.5,3660,39478,2.0,0,2,4,3260,400,25,0
650000.0,4.0,2.5,3350,46748,2.0,0,0,3,3350,0,10,1
349500.0,3.0,2.0,1270,3600,1.0,0,0,3,1270,0,51,1
165050.0,3.0,1.0,1200,8514,1.0,0,0,3,1200,0,55,1
580000.0,3.0,2.5,2200,11000,2.0,0,2,3,2200,0,36,0
330000.0,3.0,2.5,1680,11312,1.0,0,0,3,1080,600,55,1
875000.0,5.0,3.5,3840,8279,2.0,0,0,3,3840,0,13,0
500000.0,2.0,1.0,950,4500,1.0,0,2,3,850,100,88,1
445000.0,4.0,2.5,2280,42077,2.0,0,0,3,2280,0,20,0
274900.0,4.0,2.5,1970,6600,2.0,0,0,3,1970,0,27,1
219950.0,3.0,1.5,1620,9310,1.0,0,0,4,1620,0,47,0
691500.0,4.0,2.5,2600,7200,2.0,0,0,3,2600,0,52,1
459500.0,2.0,1.0,1250,3825,1.0,0,0,3,850,400,85,0
955500.0,4.0,1.75,2130,5080,1.5,0,0,3,2130,0,100,1
328950.0,4.0,1.75,2550,8976,1.0,0,0,5,1300,1250,36,0
307000.0,3.0,1.0,1150,6000,1.5,0,0,3,1150,0,87,1
382500.0,3.0,1.75,1040,9000,1.0,0,0,4,1040,0,47,0
1150000.0,4.0,2.5,3340,10422,2.0,0,0,3,3340,0,18,0
478000.0,3.0,2.25,1640,3896,2.0,0,0,3,1640,0,20,0
260000.0,2.0,1.0,770,7906,1.0,0,0,4,770,0,66,0
850000.0,4.0,3.25,4350,112750,1.0,0,0,3,2200,2150,8,0
616000.0,4.0,1.75,1700,5846,1.0,0,0,3,1700,0,57,1
540000.0,3.0,1.75,2050,9580,1.0,0,0,3,1400,650,30,0
300000.0,3.0,2.25,1660,5128,2.0,0,0,3,1660,0,13,0
507500.0,3.0,1.75,1990,9594,1.0,0,0,3,1190,800,37,1
241000.0,3.0,2.0,1770,7000,1.0,0,0,3,1770,0,28,0
485000.0,3.0,2.25,2440,47916,2.0,0,0,3,2090,350,23,0
695000.0,3.0,2.5,2620,51354,2.0,0,0,3,2620,0,16,1
548000.0,4.0,2.5,2440,11005,2.0,0,0,3,2440,0,20,0
345000.0,2.0,1.0,1080,7775,1.0,0,0,3,1080,0,59,1
280000.0,3.0,1.0,1090,10710,1.0,0,0,4,1090,0,52,0
450000.0,3.0,1.75,1400,13775,1.0,0,0,3,1400,0,51,1
515000.0,3.0,2.5,2010,7200,2.0,0,0,3,2010,0,20,0
1014250.0,3.0,1.0,1640,12855,1.5,0,0,5,1500,140,94,0
739900.0,5.0,2.5,3290,5029,2.0,0,0,3,3290,0,10,1
600000.0,2.0,2.5,2510,14878,2.0,0,0,3,2510,0,24,1
370000.0,2.0,1.0,860,6050,1.0,0,0,3,860,0,62,1
729032.0,4.0,2.5,2840,12866,1.0,0,0,4,1780,1060,37,0
510000.0,3.0,1.75,1750,7020,2.0,0,0,3,1750,0,80,1
425000.0,3.0,1.5,1300,19163,1.0,0,0,3,1300,0,50,1
1080000.0,3.0,2.75,3890,7216,2.0,0,1,3,3260,630,47,1
337000.0,3.0,2.25,1460,941,3.0,0,0,3,1460,0,8,0
563000.0,4.0,1.0,1410,3376,1.5,0,0,5,1410,0,103,1
245000.0,3.0,2.0,1190,4072,1.5,0,0,5,1190,0,107,0
590000.0,3.0,2.0,1410,6413,1.0,0,0,4,910,500,67,1
695000.0,3.0,2.0,2500,4080,1.5,0,0,5,1680,820,92,1
402500.0,2.0,1.0,800,2280,1.0,0,0,5,800,0,68,0
435000.0,3.0,2.5,2530,13446,2.0,0,0,3,2530,0,21,0
660000.0,3.0,2.0,2570,28500,1.0,0,0,3,1970,600,31,1
300000.0,3.0,2.75,2090,9620,1.0,0,0,3,1340,750,27,1
600000.0,5.0,2.25,2980,7781,1.0,0,0,3,1580,1400,54,1
205000.0,3.0,1.75,1170,8239,1.0,0,0,3,1170,0,33,1
357500.0,3.0,3.5,2080,5100,2.0,0,0,3,2080,0,10,1
1110000.0,5.0,3.25,3350,4000,2.0,0,0,4,2510,840,17,0
332888.0,2.0,2.5,1050,1029,2.0,0,0,3,950,100,7,0
174000.0,2.0,1.0,900,13531,1.0,0,0,3,900,0,35,1
515000.0,2.0,1.0,1050,5000,1.0,0,0,5,1050,0,107,0
392000.0,5.0,2.25,3740,32481,1.5,0,0,3,2240,1500,56,1
485000.0,4.0,1.75,1430,4096,2.0,0,0,3,1430,0,114,1
217500.0,3.0,1.75,1400,9546,1.0,0,0,4,1400,0,30,0
502000.0,3.0,2.25,1600,45613,2.0,0,0,4,1600,0,31,0
820000.0,3.0,2.25,2880,9750,2.0,0,0,3,2880,0,25,0
102500.0,2.0,1.0,820,4320,1.0,0,0,3,820,0,77,1
925000.0,5.0,5.5,5190,12637,2.0,0,2,3,5190,0,13,0
540000.0,4.0,2.5,2180,10140,1.0,0,0,4,1180,1000,46,0
600000.0,2.0,1.0,910,2002,1.5,0,0,3,910,0,114,1
406000.0,4.0,1.0,1580,8475,1.5,0,2,4,1580,0,86,0
620000.0,4.0,3.0,2130,6325,1.0,0,0,5,1440,690,66,1
1060000.0,4.0,2.5,4570,16015,2.0,0,2,3,4570,0,24,1
401000.0,3.0,2.0,1240,11172,1.0,0,0,3,1000,240,30,0
725000.0,3.0,1.75,1860,6000,2.0,0,2,4,1860,0,55,0
276000.0,1.0,0.75,370,1801,1.0,0,0,5,370,0,91,0
500000.0,5.0,3.25,3130,12087,2.0,0,0,3,2180,950,39,0
375000.0,3.0,1.75,2530,35150,1.0,0,0,4,1800,730,37,0
260000.0,3.0,2.25,1920,9680,1.0,0,0,4,1300,620,53,1
431000.0,4.0,2.5,2300,6087,2.0,0,0,3,2300,0,13,0
321000.0,4.0,2.5,1830,9601,2.0,0,0,3,1830,0,11,0
433000.0,4.0,1.5,1550,5053,1.0,0,0,4,1180,370,51,0
920000.0,4.0,3.5,4080,10666,2.0,0,0,3,4080,0,9,0
482000.0,3.0,2.25,1710,21485,2.0,0,0,3,1710,0,25,0
712000.0,3.0,2.5,2375,4094,2.0,0,0,3,2375,0,12,0
505000.0,4.0,2.75,2200,9778,1.0,0,0,4,1100,1100,52,0
452000.0,3.0,1.75,1110,9012,1.0,0,0,4,1110,0,48,0
581000.0,4.0,1.0,1630,2566,1.5,0,0,3,1630,0,93,1
952500.0,4.0,1.5,2550,5055,2.0,0,0,4,2550,0,104,0
808000.0,4.0,2.25,2500,8866,2.0,0,0,4,2500,0,27,0
476000.0,4.0,3.0,2890,6885,1.0,0,0,3,1590,1300,69,1
535000.0,4.0,1.75,1420,5000,1.5,0,0,4,1420,0,69,0
629800.0,3.0,2.5,2390,1984,2.0,0,0,3,2220,170,6,0
417838.0,4.0,2.5,2530,5048,2.0,0,0,3,2530,0,0,0
399895.0,4.0,2.5,2701,4500,2.0,0,0,3,2701,0,0,0
825000.0,4.0,2.75,3990,6637,2.0,0,0,3,3990,0,11,0
300000.0,4.0,2.5,2303,3826,2.0,0,0,3,2303,0,8,0
640000.0,2.0,2.25,1540,965,3.0,0,0,3,1540,0,7,0
460000.0,3.0,2.5,1450,1053,2.0,0,0,3,940,510,6,0
525000.0,2.0,2.5,1160,1458,2.0,0,0,3,1040,120,2,1
499990.0,4.0,2.75,2910,6334,2.0,0,0,3,2910,0,1,1
1020000.0,4.0,3.5,3770,8501,2.0,0,0,3,3770,0,6,0
675000.0,5.0,2.25,2900,10300,1.0,0,0,3,1450,1450,29,0
512031.0,3.0,1.75,1540,3000,1.0,0,2,3,770,770,94,1
310000.0,2.0,1.0,700,3000,1.0,0,0,4,700,0,96,1
1075000.0,3.0,2.5,3280,10302,1.0,0,0,3,1680,1600,44,1
255000.0,4.0,2.0,2430,8960,1.0,0,0,3,1430,1000,54,1
435000.0,3.0,2.5,1900,7984,2.0,0,0,3,1900,0,21,0
453000.0,3.0,2.0,1660,15050,1.0,0,0,3,1260,400,31,1
260000.0,4.0,2.0,1620,7992,2.0,0,0,4,1620,0,39,0
659000.0,4.0,2.0,2090,10800,1.0,0,0,4,2090,0,63,1
223000.0,3.0,2.0,1110,7231,1.0,0,0,4,1110,0,23,0
851000.0,5.0,3.25,3760,9792,2.0,0,0,3,2550,1210,30,0
605000.0,3.0,2.25,2080,12134,1.0,0,0,4,1530,550,41,0
895000.0,4.0,2.25,1950,5950,1.0,0,0,3,1330,620,67,1
519000.0,5.0,2.25,2570,13054,1.0,0,1,3,1470,1100,64,1
535000.0,3.0,1.75,2330,12141,1.0,0,0,3,1390,940,31,1
489000.0,3.0,3.0,3700,10375,2.0,0,0,3,3700,0,32,0
250000.0,3.0,2.25,1920,7738,1.0,0,0,3,1520,400,49,1
580000.0,3.0,2.25,1900,3960,1.5,0,0,3,1200,700,109,1
1038000.0,4.0,1.75,1440,13296,1.0,0,0,4,1440,0,47,0
605000.0,4.0,2.25,2940,48788,1.0,0,0,5,1520,1420,53,0
599950.0,4.0,3.5,2500,3080,2.0,0,0,3,1810,690,6,0
700000.0,3.0,2.5,2490,23891,2.0,0,0,3,2490,0,21,0
480000.0,3.0,2.0,1470,10052,1.0,0,0,4,1470,0,58,0
329950.0,4.0,2.5,2120,4558,2.0,0,0,3,2120,0,12,0
250000.0,3.0,1.75,1200,24805,1.0,0,0,3,1200,0,30,0
345000.0,5.0,2.5,2450,6994,2.0,0,0,3,2450,0,12,0
175000.0,4.0,2.5,1780,6000,2.0,0,0,3,1780,0,23,0
185000.0,5.0,1.0,1590,6700,1.5,0,0,3,1090,500,72,1
411000.0,4.0,2.0,2370,76665,2.0,0,0,4,2370,0,36,1
690000.0,3.0,1.5,1760,4000,2.0,0,0,3,1760,0,92,1
265000.0,4.0,3.0,1940,8170,1.0,0,0,4,1940,0,66,0
720000.0,4.0,3.0,3550,12327,1.5,0,0,4,2180,1370,24,0
256000.0,4.0,2.5,2050,5787,2.0,0,0,3,2050,0,12,0
255000.0,4.0,2.25,1680,3179,2.0,0,0,3,1680,0,12,0
540000.0,3.0,2.25,1320,1800,2.0,0,0,3,1320,0,20,0
481015.0,3.0,2.25,1550,5511,2.0,0,0,3,1550,0,27,1
575000.0,3.0,1.75,2680,8625,1.0,0,0,5,1590,1090,40,0
339950.0,3.0,2.5,2390,34041,1.0,0,0,3,1840,550,30,0
475000.0,4.0,2.5,2040,7260,2.0,0,0,4,2040,0,51,0
732000.0,3.0,3.75,2670,6517,2.5,0,4,4,2020,650,37,0
860000.0,4.0,1.75,1880,3720,1.5,0,0,4,1880,0,90,0
389000.0,4.0,1.75,2400,7700,1.5,0,0,4,1500,900,87,0
645000.0,3.0,1.75,2270,11472,1.0,0,0,4,1370,900,58,0
475000.0,4.0,2.5,1850,5444,2.0,0,0,5,1850,0,33,0
550000.0,4.0,2.75,2160,5005,1.0,0,0,3,1430,730,27,1
305000.0,2.0,1.0,2160,12960,1.0,0,0,3,1360,800,46,1
782000.0,2.0,1.5,1570,3600,1.5,0,2,4,1320,250,108,1
545000.0,3.0,2.0,1340,7200,1.5,0,0,4,1340,0,91,0
394500.0,4.0,2.5,3002,6042,2.0,0,0,3,3002,0,10,1
600000.0,5.0,2.0,2190,9072,1.0,0,0,5,1110,1080,49,0
300000.0,2.0,1.0,1010,11919,1.0,0,0,3,1010,0,67,1
330000.0,4.0,2.5,2105,6093,2.0,0,0,3,2105,0,11,0
723000.0,4.0,2.25,2430,4748,1.5,0,0,3,1630,800,86,1
480000.0,5.0,2.5,2160,7737,2.0,0,0,3,2160,0,16,1
496000.0,2.0,1.0,900,9260,1.0,0,0,3,900,0,68,0
625000.0,3.0,3.0,1820,1641,3.0,0,0,3,1540,280,8,0
475000.0,4.0,2.0,2100,13468,1.0,0,0,5,1050,1050,52,0
275250.0,3.0,2.25,1520,7199,2.0,0,0,4,1520,0,22,0
253000.0,2.0,1.0,1310,7128,1.0,0,0,4,940,370,34,0
630000.0,4.0,2.5,2190,9880,1.0,0,0,4,1410,780,35,0
660500.0,5.0,2.5,2950,5500,1.5,0,0,5,1720,1230,96,0
262000.0,5.0,1.0,1870,7800,1.0,0,0,3,1580,290,52,1
552000.0,3.0,2.5,1840,9900,1.0,0,0,3,1840,0,36,0
736000.0,2.0,1.0,1500,4000,1.0,0,0,3,1100,400,81,0
355000.0,3.0,1.75,1730,7416,1.5,0,0,3,1730,0,60,1
305000.0,3.0,1.0,1580,7424,1.0,0,0,3,1010,570,52,1
484998.0,4.0,2.5,1540,1870,2.0,0,0,3,1540,0,0,0
1054690.0,4.0,3.5,3390,3979,2.0,0,0,3,2610,780,0,0
334500.0,2.0,1.5,830,1858,2.0,0,0,3,830,0,9,0
475000.0,4.0,2.75,2620,6178,2.0,0,0,3,2620,0,1,1
309780.0,3.0,2.5,2242,4500,2.0,0,0,3,2242,0,0,0
795000.0,4.0,2.5,2890,7798,2.0,0,0,3,2890,0,9,0
274500.0,3.0,2.25,1450,4050,2.0,0,0,3,1450,0,4,0
265050.0,2.0,1.5,800,2119,2.0,0,0,3,800,0,6,0
567500.0,3.0,2.5,2280,2502,2.0,0,0,3,1880,400,8,0
915000.0,3.0,4.5,3850,62726,2.0,0,0,3,3120,730,1,1
285000.0,5.0,2.5,2270,6300,2.0,0,0,3,2270,0,19,0
445838.0,3.0,2.5,2250,5692,2.0,0,0,3,2250,0,14,0
304900.0,4.0,1.75,2600,11325,1.0,0,0,4,1610,990,45,0
940000.0,4.0,2.0,2490,9525,2.0,0,0,5,2490,0,46,0
1127000.0,4.0,2.5,3160,8281,2.0,0,0,4,3160,0,19,0
835000.0,4.0,4.25,4930,25714,2.0,0,0,3,4930,0,9,0
290000.0,3.0,1.0,1440,11250,1.0,0,0,3,1440,0,47,1
250000.0,3.0,1.75,1770,8868,1.0,0,0,4,1770,0,55,0
342000.0,4.0,2.5,2300,6448,2.0,0,0,3,2300,0,13,0
1012000.0,4.0,2.5,2980,16263,2.0,0,0,3,2980,0,25,0
400000.0,4.0,2.25,2230,7200,1.0,0,0,4,1300,930,51,0
312500.0,3.0,1.75,1830,7969,1.0,0,0,3,930,900,64,1
267000.0,3.0,1.0,1740,10875,1.0,0,0,4,1020,720,52,0
575000.0,3.0,1.75,1530,6743,1.0,0,0,3,1410,120,59,1
810000.0,3.0,1.5,1520,9041,1.0,0,0,4,1520,0,60,1
850000.0,3.0,2.5,3230,5000,2.0,0,2,5,2430,800,69,0
1015000.0,3.0,3.25,3620,4000,2.0,0,0,3,2730,890,9,0
1100000.0,4.0,3.75,5070,60123,2.0,0,0,3,5070,0,14,0
240000.0,3.0,1.75,1570,8750,1.0,0,0,3,1570,0,54,1
198000.0,4.0,1.75,2080,7200,1.0,0,0,4,1050,1030,48,0
565000.0,4.0,2.5,2230,8624,1.0,0,0,4,1430,800,45,0
340000.0,8.0,2.75,2790,6695,1.0,0,0,3,1470,1320,37,1
815000.0,4.0,2.5,3150,4203,2.0,0,0,3,3150,0,12,0
588000.0,5.0,3.0,2190,4900,2.0,0,0,5,1490,700,74,0
280500.0,4.0,2.5,1890,6962,2.0,0,0,3,1890,0,17,0
390000.0,4.0,2.0,1900,76877,1.0,0,0,3,1900,0,10,1
509000.0,2.0,1.5,1930,3521,2.0,0,0,3,1930,0,25,0
490600.0,3.0,2.5,3316,11447,2.0,0,0,3,3316,0,28,0
650000.0,3.0,1.5,1380,4500,1.0,0,0,5,1380,0,54,0
715000.0,3.0,4.0,2080,2250,3.0,0,4,3,2080,0,17,0
529950.0,3.0,1.0,1240,5000,1.5,0,0,5,1240,0,105,1
265000.0,3.0,1.0,1020,8610,1.0,0,0,5,1020,0,55,0
1140000.0,3.0,2.5,2780,33503,1.5,0,1,4,2110,670,45,0
610000.0,3.0,2.0,2300,13418,1.0,0,0,3,1430,870,59,1
554729.0,4.0,2.5,2020,4350,2.0,0,0,5,1730,290,71,0
395000.0,5.0,1.75,1840,10453,1.0,0,2,3,1360,480,66,1
341000.0,3.0,1.0,1390,4814,1.5,0,0,3,1390,0,106,1
264500.0,4.0,2.25,2060,11385,1.0,0,0,4,1200,860,52,0
395000.0,4.0,2.75,2640,35070,1.5,0,0,3,2640,0,51,1
640000.0,3.0,2.25,1980,10115,1.0,0,0,3,1980,0,55,1
430000.0,3.0,1.5,1810,5080,1.0,0,0,3,1030,780,56,1
410000.0,4.0,2.5,1700,9000,1.0,0,0,5,1700,0,42,0
220000.0,4.0,1.0,1200,6000,1.5,0,0,3,1200,0,91,1
405500.0,2.0,2.75,1350,1252,2.0,0,0,3,1120,230,8,0
633000.0,4.0,2.5,2360,10000,1.0,0,3,3,1980,380,37,1
295950.0,2.0,1.0,1190,6200,1.0,0,0,3,1190,0,66,1
1042031.0,4.0,5.0,4110,43560,2.0,0,0,4,4110,0,36,1
605000.0,4.0,2.5,2800,10786,1.0,0,0,3,1420,1380,44,1
255000.0,2.0,1.5,920,1598,2.0,0,0,3,920,0,19,0
474000.0,3.0,1.75,1530,8000,2.0,0,0,3,1530,0,36,0
370000.0,2.0,1.0,860,5040,1.0,0,0,3,860,0,58,1
288000.0,3.0,2.5,1520,3593,2.0,0,0,3,1520,0,10,1
100000.0,2.0,0.75,660,5240,1.0,0,0,4,660,0,102,1
1150000.0,5.0,2.5,3580,8921,2.0,0,0,3,3580,0,14,0
600000.0,5.0,2.25,3000,13899,2.0,0,0,4,3000,0,39,0
515000.0,5.0,3.25,2740,9629,1.0,0,0,5,1390,1350,37,0
345000.0,4.0,2.5,2040,5523,2.0,0,0,3,2040,0,15,0
975000.0,6.0,2.75,2520,54160,2.0,1,4,3,2520,0,60,1
850000.0,3.0,2.0,2470,8800,2.0,0,0,3,2470,0,53,1
439990.0,3.0,2.5,1930,1348,2.0,0,0,3,1300,630,9,0
554950.0,3.0,2.5,2950,10254,2.0,0,0,3,2950,0,8,0
605000.0,3.0,2.5,2610,6405,2.0,0,0,3,2610,0,13,0
609000.0,3.0,1.75,1630,1526,3.0,0,0,3,1630,0,0,0
425000.0,3.0,1.5,1400,1022,3.0,0,0,3,1400,0,7,0
399900.0,2.0,1.75,1410,1005,1.5,0,0,3,900,510,3,0
1025000.0,4.0,3.5,4370,10860,2.0,0,0,3,4370,0,6,0
519995.0,4.0,3.0,2590,6160,2.0,0,0,3,2590,0,0,0
625000.0,3.0,1.5,1300,7200,1.0,0,0,5,1300,0,54,0
600000.0,3.0,2.5,2320,7609,2.0,0,0,3,2320,0,11,0
671000.0,4.0,3.0,3130,5700,1.5,0,0,3,1750,1380,61,0
459500.0,3.0,1.75,1470,4950,1.0,0,0,3,1030,440,30,0
499000.0,3.0,2.5,1540,1326,3.0,0,0,3,1390,150,19,0
395000.0,3.0,1.75,1480,7700,1.0,0,0,3,1480,0,39,0
861990.0,5.0,2.75,3595,5639,2.0,0,0,3,3595,0,0,0
382500.0,2.0,1.0,1190,4440,1.0,0,0,3,1190,0,33,1
404950.0,4.0,2.25,2340,217014,1.0,0,0,4,2340,0,32,1
530000.0,3.0,1.75,1320,2500,1.0,0,0,3,870,450,96,0
195000.0,2.0,1.0,1190,27007,1.0,0,0,4,1190,0,104,0
747500.0,4.0,2.25,2350,18600,2.0,0,0,4,2350,0,37,0
199990.0,3.0,1.0,1100,8560,1.0,0,0,3,1100,0,53,1
548800.0,4.0,1.0,1660,4704,1.5,0,0,3,1260,400,84,1
870000.0,4.0,3.0,3040,36246,1.5,0,0,3,2680,360,91,1
588000.0,3.0,2.0,1860,4777,2.0,0,0,5,1860,0,106,0
775000.0,4.0,3.25,4100,241322,2.0,0,0,3,2500,1600,33,1
670000.0,6.0,3.0,4050,36171,2.0,0,0,4,2620,1430,44,0
445000.0,2.0,2.0,1240,2500,2.0,0,0,3,1240,0,29,0
300000.0,4.0,3.0,2200,10800,1.0,0,0,3,2200,0,54,1
480000.0,3.0,2.25,1680,9090,1.0,0,0,4,1130,550,55,0
300000.0,3.0,1.0,930,5160,1.5,0,0,5,930,0,95,1
360000.0,3.0,1.5,1800,22000,2.0,0,0,3,1800,0,83,0
527000.0,6.0,3.5,3000,8401,1.0,0,0,3,1500,1500,35,1
875000.0,3.0,1.5,1820,12686,1.0,0,0,4,1820,0,62,0
266000.0,4.0,2.25,1995,7102,2.0,0,0,4,1995,0,33,0
866000.0,4.0,3.25,3990,9786,2.0,0,0,3,3990,0,10,1
335950.0,2.0,1.5,800,5192,1.0,0,0,5,800,0,63,0
215000.0,3.0,1.0,960,9563,1.0,0,0,5,960,0,47,0
481000.0,4.0,2.5,2286,8269,2.0,0,0,3,2286,0,12,0
320000.0,3.0,1.75,2220,11646,1.0,0,0,3,1270,950,64,1
295000.0,3.0,1.75,1940,7500,1.5,0,0,4,1940,0,96,1
295000.0,3.0,1.5,1640,7222,2.0,0,0,4,1640,0,106,0
320000.0,3.0,1.0,1120,10576,1.0,0,0,4,1120,0,45,0
780000.0,4.0,2.0,2600,4800,1.0,0,2,3,1400,1200,61,0
437500.0,3.0,2.0,1490,4800,2.0,0,0,5,1490,0,66,1
443000.0,5.0,1.75,1650,3000,1.5,0,0,3,1650,0,112,0
575000.0,4.0,2.5,2400,6137,2.0,0,0,3,2400,0,24,1
245000.0,2.0,1.0,1500,6685,1.0,0,0,3,1190,310,88,1
450000.0,3.0,2.5,1990,12793,2.0,0,0,3,1990,0,21,0
536000.0,2.0,1.5,1130,746,2.0,0,0,3,1030,100,5,0
685000.0,3.0,3.25,2030,11070,2.0,0,0,4,2030,0,34,0
373000.0,4.0,1.75,1590,7920,2.0,0,0,4,1590,0,54,1
450000.0,3.0,1.75,1480,8394,1.0,0,0,4,1480,0,43,0
645000.0,4.0,2.5,2690,18653,2.0,0,0,3,2690,0,29,0
230000.0,3.0,1.0,1390,6000,1.0,0,0,3,1390,0,60,1
593000.0,3.0,2.75,1830,1850,2.0,0,0,3,1690,140,3,0
558000.0,2.0,2.0,1580,5750,1.0,0,0,5,790,790,104,0
538250.0,3.0,2.25,2590,15229,2.0,0,3,3,2590,0,30,0
475000.0,5.0,2.5,2510,8050,1.0,0,0,4,1490,1020,37,0
209950.0,3.0,1.5,1180,7300,1.0,0,0,4,1180,0,46,0
410000.0,3.0,2.25,1450,19206,2.0,0,0,3,1450,0,25,0
670000.0,5.0,2.5,2860,68519,2.0,0,0,5,2860,0,56,0
821000.0,3.0,2.75,2760,8476,1.0,0,0,4,1690,1070,47,0
665000.0,5.0,2.0,2800,17788,1.0,0,0,4,1400,1400,51,0
339000.0,3.0,2.5,1450,3748,2.0,0,0,3,1450,0,10,1
631500.0,4.0,2.0,2530,5650,1.5,0,0,4,1910,620,104,0
570000.0,3.0,2.0,1640,2808,1.0,0,3,4,820,820,90,0
437000.0,3.0,1.75,2220,17568,1.0,0,0,4,2220,0,47,0
542500.0,3.0,2.5,2040,10086,2.0,0,0,3,2040,0,27,1
229500.0,3.0,1.0,1230,6000,1.0,0,0,4,1230,0,47,0
170500.0,2.0,1.0,1060,7700,1.0,0,0,3,820,240,33,1
391500.0,3.0,2.5,1920,9625,2.0,0,0,3,1920,0,21,0
296475.0,3.0,2.5,1520,4170,2.0,0,0,3,1520,0,10,1
888550.0,3.0,2.5,3540,38322,2.0,0,0,3,3540,0,25,0
328000.0,3.0,2.0,2250,7904,1.5,0,0,3,2250,0,16,1
300000.0,4.0,2.5,2090,5195,2.0,0,0,3,2090,0,7,0
500000.0,3.0,2.5,1720,3012,2.0,0,0,3,1720,0,3,0
494815.0,3.0,2.5,1910,2091,2.0,0,0,3,1910,0,0,0
378000.0,3.0,2.5,1601,2491,3.0,0,0,3,1536,65,7,0
505000.0,2.0,2.25,1060,1209,2.0,0,0,3,940,120,8,0
680000.0,4.0,2.75,2330,3920,2.0,0,0,3,2330,0,9,0
351999.0,3.0,2.5,2370,4200,2.0,0,0,3,2370,0,0,0
510000.0,3.0,2.5,1420,1237,3.0,0,0,3,1420,0,0,0
374000.0,2.0,1.5,1260,1575,2.0,0,0,3,1260,0,13,0
509900.0,3.0,2.5,3030,9053,2.0,0,0,3,3030,0,5,0
230000.0,3.0,1.75,1140,1201,2.0,0,0,3,1140,0,0,0
527700.0,5.0,2.5,2820,9375,1.0,0,0,4,1550,1270,46,0
438000.0,2.0,2.0,1270,1372,3.0,0,0,3,1270,0,14,0
900000.0,3.0,2.5,3180,12600,2.0,0,0,4,3180,0,36,1
1131000.0,3.0,2.25,2790,13791,1.0,0,3,3,2790,0,8,0
